GEO_ID,GeographicAreaName, Total
1600000US0641740,"Linnell Camp, CA",696
1600000US0641782,"Litchfield, CA",160
1600000US0641789,"Little Grass Valley, CA",25
1600000US0641866,"Little River, CA",94
1600000US0641880,"Littlerock, CA",1535
1600000US0641908,"Little Valley, CA",84
1600000US0641922,"Live Oak, CA",17038
1600000US0641936,"Live Oak, CA",9106
1600000US0641992,"Livermore, CA",87955
1600000US0642006,"Livingston, CA",14172
1600000US0642104,"Lockeford, CA",3333
1600000US0642142,"Lockwood  (Amador County), CA",495
1600000US0642146,"Lockwood  (Monterey County), CA",368
1600000US0642202,"Lodi, CA",66348
1600000US0642230,"Lodoga, CA",184
1600000US0642328,"Loleta, CA",828
1600000US0642370,"Loma Linda, CA",24791
1600000US0642384,"Loma Mar, CA",134
1600000US0642412,"Loma Rica, CA",2409
1600000US0642468,"Lomita, CA",20921
1600000US0642510,"Lompico, CA",1154
1600000US0642524,"Lompoc, CA",44444
1600000US0642566,"London, CA",1518
1600000US0642580,"Lone Pine, CA",2014
1600000US0642622,"Long Barn, CA",162
1600000US0643000,"Long Beach, CA",466742
1600000US0643126,"Lookout, CA",68
1600000US0643140,"Loomis town, CA",6836
1600000US0643224,"Los Alamitos, CA",11780
1600000US0643252,"Los Alamos, CA",1839
1600000US0643280,"Los Altos, CA",31625
1600000US0643294,"Los Altos Hills town, CA",8489
1600000US0644000,"Los Angeles, CA",3898747
1600000US0644028,"Los Banos, CA",45532
1600000US0644042,"Los Berros, CA",623
1600000US0644112,"Los Gatos town, CA",33529
1600000US0644140,"Los Molinos, CA",2098
1600000US0644168,"Los Olivos, CA",1202
1600000US0644182,"Los Osos, CA",14465
1600000US0644242,"Los Ranchos, CA",1516
1600000US0644280,"Lost Hills, CA",2370
1600000US0644350,"Lower Lake, CA",1276
1600000US0644364,"Loyalton, CA",740
1600000US0644378,"Loyola, CA",3491
1600000US0644399,"Lucas Valley-Marinwood, CA",6259
1600000US0644406,"Lucerne, CA",3266
1600000US0644420,"Lucerne Valley, CA",5331
1600000US0644574,"Lynwood, CA",67265
1600000US0644644,"Lytle Creek, CA",725
1600000US0644672,"Mabie, CA",181
1600000US0644700,"McArthur, CA",334
1600000US0644760,"McClellan Park, CA",926
1600000US0644770,"McClenney Tract, CA",15
1600000US0644784,"McCloud, CA",945
1600000US0644812,"Macdoel, CA",86
1600000US0644826,"McFarland, CA",14161
1600000US0644830,"McGee Creek, CA",45
1600000US0644910,"McKinleyville, CA",16262
1600000US0644924,"McKittrick, CA",102
1600000US0645006,"McSwain, CA",4480
1600000US0645008,"Madeline, CA",21
1600000US0645022,"Madera, CA",66224
1600000US0645050,"Madera Acres, CA",9162
1600000US0645054,"Madera Ranchos, CA",3623
1600000US0645064,"Madison, CA",581
1600000US0645092,"Mad River, CA",361
1600000US0645120,"Magalia, CA",7795
1600000US0645232,"Malaga, CA",884
1600000US0645246,"Malibu, CA",10654
1600000US0645358,"Mammoth Lakes town, CA",7191
1600000US0645386,"Manchester, CA",159
1600000US0645400,"Manhattan Beach, CA",35506
1600000US0645414,"Manila, CA",798
1600000US0645484,"Manteca, CA",83498
1600000US0645512,"Manton, CA",310
1600000US0645680,"March ARB, CA",809
1600000US0645736,"Maricopa, CA",1026
1600000US0645778,"Marina, CA",22359
1600000US0645806,"Marina del Rey, CA",11373
1600000US0645820,"Marin , CA",2993
1600000US0645932,"Mariposa, CA",1526
1600000US0645988,"Markleeville, CA",191
1600000US0646100,"Martell, CA",207
1600000US0646114,"Martinez, CA",37287
1600000US0646170,"Marysville, CA",12844
1600000US0646223,"Matheny, CA",1125
1600000US0646226,"Mather, CA",4698
1600000US0646338,"Maxwell, CA",1067
1600000US0646400,"Mayfair, CA",4831
1600000US0646436,"Mayflower Village, CA",5402
1600000US0646492,"Maywood, CA",25138
1600000US0646520,"Meadowbrook, CA",3142
1600000US0646618,"Meadow Valley, CA",453
1600000US0646632,"Meadow Vista, CA",3263
1600000US0646646,"Mead Valley, CA",19819
1600000US0646660,"Mecca, CA",8219
1600000US0646702,"Meiners Oaks, CA",3911
1600000US0646814,"Mendocino, CA",932
1600000US0646828,"Mendota, CA",12595
1600000US0646842,"Menifee, CA",102527
1600000US0646870,"Menlo Park, CA",33780
1600000US0646884,"Mentone, CA",9557
1600000US0646898,"Merced, CA",86333
1600000US0646926,"Meridian, CA",304
1600000US0647013,"Mesa, CA",275
1600000US0647066,"Mesa Verde, CA",766
1600000US0647086,"Mesa Vista, CA",217
1600000US0647164,"Mettler, CA",90
1600000US0647192,"Mexican Colony, CA",283
1600000US0647206,"Meyers, CA",2163
1600000US0647332,"Middletown, CA",1114
1600000US0647374,"Midpines, CA",379
1600000US0647430,"Midway , CA",8825
1600000US0647472,"Milford, CA",147
1600000US0647486,"Millbrae, CA",23216
1600000US0647592,"Millerton, CA",686
1600000US0647710,"Mill Valley, CA",14231
1600000US0647724,"Millville, CA",724
1600000US0647766,"Milpitas, CA",80273
1600000US0647794,"Mineral, CA",136
1600000US0647822,"Minkler, CA",867
1600000US0648046,"Mira Monte, CA",6618
1600000US0648060,"Miranda, CA",441
1600000US0648147,"Mission Canyon, CA",2540
1600000US0648186,"Mission Hills, CA",3571
1600000US0648256,"Mission Viejo, CA",93653
1600000US0648298,"Mi-Wuk Village, CA",935
1600000US0648354,"Modesto, CA",218464
1600000US0648410,"Modjeska, CA",632
1600000US0648448,"Mohawk Vista, CA",107
1600000US0648452,"Mojave, CA",4699
1600000US0648480,"Mokelumne Hill, CA",691
1600000US0648592,"Monmouth, CA",120
1600000US0648602,"Mono , CA",224
1600000US0648641,"Mono Vista, CA",3236
1600000US0648648,"Monrovia, CA",37931
1600000US0648676,"Monson, CA",152
1600000US0648690,"Montague, CA",1226
1600000US0648718,"Montalvin Manor, CA",3099
1600000US0648760,"Montara, CA",2833
1600000US0648788,"Montclair, CA",37865
1600000US0648816,"Montebello, CA",62640
1600000US0648844,"Montecito, CA",8638
1600000US0648872,"Monterey, CA",30218
1600000US0648914,"Monterey Park, CA",61096
1600000US0648916,"Monterey Park Tract, CA",164
1600000US0648928,"Monte Rio, CA",1080
1600000US0648956,"Monte Sereno, CA",3479
1600000US0648998,"Montgomery Creek, CA",176
1600000US0649045,"Monument Hills, CA",1702
1600000US0649138,"Moorpark, CA",36284
1600000US0649180,"Morada, CA",4054
1600000US0649187,"Moraga town, CA",16870
1600000US0649270,"Moreno Valley, CA",208634
1600000US0649278,"Morgan Hill, CA",45483
1600000US0649348,"Morongo Valley, CA",3514
1600000US0649362,"Morro Bay, CA",10757
1600000US0649432,"Moskowite Corner, CA",237
1600000US0649446,"Moss Beach, CA",3214
1600000US0649488,"Moss Landing, CA",237
1600000US0649544,"Mountain Center, CA",66
1600000US0649558,"Mountain Gate, CA",815
1600000US0649582,"Mountain House, CA",24499
1600000US0649592,"Mountain Meadows, CA",303
1600000US0649600,"Mountain Mesa, CA",823
1600000US0649628,"Mountain Ranch, CA",223
1600000US0649651,"Mountain View, CA",2622
1600000US0649670,"Mountain View, CA",82376
1600000US0649684,"Mountain View Acres, CA",3337
1600000US0649726,"Mt. Bullion, CA",154
1600000US0649768,"Mount Hebron, CA",103
1600000US0649796,"Mount Hermon, CA",1110
1600000US0649810,"Mount Laguna, CA",74
1600000US0649852,"Mount Shasta, CA",3223
1600000US0649950,"Muir Beach, CA",304
1600000US0650034,"Murphys, CA",1995
1600000US0650076,"Murrieta, CA",110949
1600000US0650132,"Muscoy, CA",10719
1600000US0650146,"Myers Flat, CA",90
1600000US0650188,"Myrtletown, CA",4882
1600000US0650258,"Napa, CA",79246
1600000US0650398,"National , CA",56173
1600000US0650734,"Needles, CA",4931
1600000US0650874,"NV , CA",3152
1600000US0650916,"Newark, CA",47529
1600000US0651000,"Newcastle, CA",1321
1600000US0651028,"New Cuyama, CA",542
1600000US0651042,"Newell, CA",301
1600000US0651140,"Newman, CA",12351
1600000US0651168,"New Pine Creek, CA",87
1600000US0651182,"Newport Beach, CA",85239
1600000US0651280,"Nicasio, CA",81
1600000US0651294,"Nice, CA",2929
1600000US0651336,"Nicolaus, CA",176
1600000US0651392,"Niland, CA",756
1600000US0651470,"Nipinnawasee, CA",434
1600000US0651476,"Nipomo, CA",18176
1600000US0651560,"Norco, CA",26316
1600000US0651574,"Nord, CA",286
1600000US0651622,"Norris Canyon, CA",1313
1600000US0651637,"North Auburn, CA",13452
1600000US0651812,"North Edwards, CA",1054
1600000US0651820,"North El Monte, CA",3730
1600000US0651840,"North Fair Oaks, CA",14027
1600000US0651868,"North Fork, CA",3250
1600000US0651890,"North Gate, CA",667
1600000US0651924,"North Highlands, CA",49327
1600000US0651990,"North Lakeport, CA",3547
1600000US0652162,"North Richmond, CA",4175
1600000US0652246,"North San Juan, CA",245
1600000US0652302,"North Shore, CA",3585
1600000US0652379,"North Tustin, CA",25718
1600000US0652526,"Norwalk, CA",102773
1600000US0652582,"Novato, CA",53225
1600000US0652610,"Nubieber, CA",19
1600000US0652624,"Nuevo, CA",6733
1600000US0652694,"Oakdale, CA",23181
1600000US0652715,"Oak Glen, CA",602
1600000US0652760,"Oak Hills, CA",9450
1600000US0652764,"Oakhurst, CA",5945
1600000US0653000,"Oakland, CA",440646
1600000US0653070,"Oakley, CA",43357
1600000US0653116,"Oak Park, CA",13898
1600000US0653140,"Oak Run, CA",158
1600000US0653160,"Oak Shores, CA",316
1600000US0653182,"Oak View, CA",6215
1600000US0653196,"Oakville, CA",49
1600000US0653224,"Oasis, CA",4468
1600000US0653266,"Occidental, CA",1132
1600000US0653294,"Oceano, CA",7183
1600000US0653322,"Oceanside, CA",174068
1600000US0653378,"Ocotillo, CA",215
1600000US0653448,"Oildale, CA",36135
1600000US0653476,"Ojai, CA",7637
1600000US0653490,"Olancha, CA",131
1600000US0653503,"Olde Stockdale, CA",568
1600000US0653505,"Old Fig Garden, CA",5477
1600000US0653574,"Old River, CA",123
1600000US0653602,"Old Station, CA",64
1600000US0653603,"Old Stine, CA",3841
1600000US0653714,"Olivehurst, CA",16595
1600000US0653882,"Ono, CA",93
1600000US0653896,"Ontario, CA",175265
1600000US0653910,"Onyx, CA",457
1600000US0653980,"Orange, CA",139911
1600000US0653987,"Orange Blossom, CA",1068
1600000US0654008,"Orange Cove, CA",9649
1600000US0654092,"Orangevale, CA",35569
1600000US0654120,"Orcutt, CA",32034
1600000US0654218,"Orick, CA",328
1600000US0654232,"Orinda, CA",19514
1600000US0654274,"Orland, CA",8298
1600000US0654372,"Orosi, CA",8329
1600000US0654386,"Oroville, CA",20042
1600000US0654388,"Oroville East, CA",8038
1600000US0654652,"Oxnard, CA",202063
1600000US0654764,"Pacheco, CA",4183
1600000US0654806,"Pacifica, CA",38640
1600000US0654848,"Pacific Grove, CA",15090
1600000US0655044,"Pajaro, CA",2882
1600000US0655048,"Pajaro Dunes, CA",122
1600000US0655058,"Pala, CA",1490
1600000US0655086,"Palermo, CA",5555
1600000US0655156,"Palmdale, CA",169450
1600000US0655184,"Palm Desert, CA",51163
1600000US0655254,"Palm Springs, CA",44575
1600000US0655282,"Palo Alto, CA",68572
1600000US0655296,"Palo Cedro, CA",2931
1600000US0655380,"Palos Verdes Estates, CA",13347
1600000US0655422,"Palo Verde, CA",152
1600000US0655506,"Panorama Heights, CA",44
1600000US0655520,"Paradise town, CA",4764
1600000US0655528,"Paradise, CA",174
1600000US0655604,"Paradise Park, CA",367
1600000US0655618,"Paramount, CA",53733
1600000US0655728,"Parklawn, CA",1249
1600000US0655751,"Parksdale, CA",3234
1600000US0655800,"Parkway, CA",15962
1600000US0655842,"Parkwood, CA",2307
1600000US0655856,"Parlier, CA",14576
1600000US0656000,"Pasadena, CA",138699
1600000US0656028,"Pasatiempo, CA",1093
1600000US0656042,"Paskenta, CA",110
1600000US0656112,"Patterson, CA",23781
1600000US0656120,"Patterson Tract, CA",1888
1600000US0656140,"Patton Village, CA",632
1600000US0656182,"Paxton, CA",0
1600000US0656196,"Paynes Creek, CA",54
1600000US0656294,"Pearsonville, CA",8
1600000US0656476,"Penngrove, CA",2637
1600000US0656518,"Penn Valley, CA",1593
1600000US0656546,"Penryn, CA",1150
1600000US0656598,"Pepperdine University, CA",2747
1600000US0656700,"Perris, CA",78700
1600000US0656756,"Pescadero, CA",595
1600000US0656784,"Petaluma, CA",59776
1600000US0656786,"Petaluma Center, CA",709
1600000US0656798,"Peters, CA",708
1600000US0656826,"Phelan, CA",13859
1600000US0656854,"Phillipsville, CA",124
1600000US0656868,"Philo, CA",319
1600000US0656870,"Phoenix Lake, CA",4264
1600000US0656924,"Pico Rivera, CA",62088
1600000US0656938,"Piedmont, CA",11270
1600000US0657011,"Pierpoint, CA",59
1600000US0657036,"Pike, CA",159
1600000US0657070,"Pine Canyon, CA",1871
1600000US0657134,"Pine Flat, CA",206
1600000US0657148,"Pine Grove, CA",2891
1600000US0657204,"Pine Hills, CA",3186
1600000US0657240,"Pine Mountain Club, CA",2422
1600000US0657244,"Pine Mountain Lake, CA",2636
1600000US0657260,"Pine Valley, CA",1645
1600000US0657288,"Pinole, CA",19022
1600000US0657302,"Piñon Hills, CA",7258
1600000US0657330,"Pioneer, CA",1066
1600000US0657372,"Piru, CA",2587
1600000US0657414,"Pismo Beach, CA",8072
1600000US0657456,"Pittsburg, CA",76416
1600000US0657512,"Pixley, CA",3828
1600000US0657526,"Placentia, CA",51824
1600000US0657540,"Placerville, CA",10747
1600000US0657568,"Plainview, CA",846
1600000US0657582,"Planada, CA",4164
1600000US0657666,"Platina, CA",13
1600000US0657764,"Pleasant Hill, CA",34613
1600000US0657792,"Pleasanton, CA",79871
1600000US0657825,"Pleasure Point, CA",5821
1600000US0657828,"Plumas Eureka, CA",334
1600000US0657829,"Plumas Lake, CA",8126
1600000US0657834,"Plymouth, CA",1078
1600000US0657876,"Point Arena, CA",460
1600000US0657960,"Point Reyes Station, CA",895
1600000US0658030,"Pollock Pines, CA",7112
1600000US0658072,"Pomona, CA",151713
1600000US0658134,"Ponderosa, CA",51
1600000US0658191,"Poplar-Cotton Center, CA",2370
1600000US0658226,"Port Costa, CA",190
1600000US0658240,"Porterville, CA",62623
1600000US0658296,"Port Hueneme, CA",21954
1600000US0658352,"Portola, CA",2100
1600000US0658380,"Portola Valley town, CA",4456
1600000US0658422,"Posey, CA",23
1600000US0658436,"Poso Park, CA",9
1600000US0658456,"Post Mountain, CA",3032
1600000US0658471,"Potomac Park, CA",9164
1600000US0658478,"Potrero, CA",648
1600000US0658506,"Potter Valley, CA",665
1600000US0658520,"Poway, CA",48841
1600000US0658618,"Prattville, CA",24
1600000US0658758,"Princeton, CA",309
1600000US0658814,"Proberta, CA",237
1600000US0658870,"Prunedale, CA",18885
1600000US0658940,"Pumpkin Center, CA",421
1600000US0659052,"Quartz Hill, CA",11447
1600000US0659080,"Quincy, CA",1630
1600000US0659115,"Rackerby, CA",210
1600000US0659220,"Rail Road Flat, CA",316
1600000US0659248,"Rainbow, CA",1884
1600000US0659290,"Raisin , CA",303
1600000US0659346,"Ramona, CA",21468
1600000US0659426,"Rancho Calaveras, CA",5590
1600000US0659444,"Rancho Cordova, CA",79332
1600000US0659451,"Rancho Cucamonga, CA",174453
1600000US0659500,"Rancho Mirage, CA",16999
1600000US0659503,"Rancho Mission Viejo, CA",10378
1600000US0659506,"Rancho Murieta, CA",5903
1600000US0659514,"Rancho Palos Verdes, CA",42287
1600000US0659550,"Rancho San Diego, CA",21858
1600000US0659584,"Rancho Santa Fe, CA",3156
1600000US0659587,"Rancho Santa Margarita, CA",47949
1600000US0659604,"Rancho Tehama Reserve, CA",1572
1600000US0659668,"Randsburg, CA",45
1600000US0659892,"Red Bluff, CA",14710
1600000US0659896,"Red Corral, CA",1687
1600000US0659906,"Redcrest, CA",61
1600000US0659920,"Redding, CA",93611
1600000US0659962,"Redlands, CA",73168
1600000US0660018,"Redondo Beach, CA",71576
1600000US0660088,"Redway, CA",1247
1600000US0660102,"Redwood , CA",84292
1600000US0660214,"Redwood Valley, CA",1843
1600000US0660242,"Reedley, CA",25227
1600000US0660279,"Reliez Valley, CA",3354
1600000US0660370,"Rexland Acres, CA",3563
1600000US0660466,"Rialto, CA",104026
1600000US0660592,"Richfield, CA",309
1600000US0660606,"Richgrove, CA",2358
1600000US0660620,"Richmond, CA",116448
1600000US0660662,"Richvale, CA",234
1600000US0660704,"Ridgecrest, CA",27959
1600000US0660705,"Ridgecrest Heights, CA",380
1600000US0660706,"Ridgemark, CA",3212
1600000US0660900,"Rio Dell, CA",3379
1600000US0660928,"Rio del Mar, CA",9128
1600000US0660942,"Rio Linda, CA",15944
1600000US0660970,"Rio Oso, CA",372
1600000US0660984,"Rio Vista, CA",10005
1600000US0661012,"Ripley, CA",538
1600000US0661026,"Ripon, CA",16013
1600000US0661068,"Riverbank, CA",24865
1600000US0661096,"Riverdale, CA",3477
1600000US0661106,"Riverdale Park, CA",1053
1600000US0661108,"Rivergrove, CA",195
1600000US0661124,"River Pines, CA",390
1600000US0662000,"Riverside, CA",314998
1600000US0662168,"Robbins, CA",347
1600000US0662200,"Robinson Mill, CA",89
1600000US0662364,"Rocklin, CA",71601
1600000US0662490,"Rodeo, CA",9653
1600000US0662496,"Rodriguez Camp, CA",133
1600000US0662546,"Rohnert Park, CA",44390
1600000US0662602,"Rolling Hills, CA",1739
1600000US0662625,"Rolling Hills, CA",793
1600000US0662644,"Rolling Hills Estates, CA",8280
1600000US0662700,"Rollingwood, CA",3015
1600000US0662756,"Romoland, CA",2005
1600000US0662826,"Rosamond, CA",20961
1600000US0662854,"Rosedale, CA",18639
1600000US0662860,"Rose Hills, CA",2927
1600000US0662896,"Rosemead, CA",51185
1600000US0662910,"Rosemont, CA",23510
1600000US0662938,"Roseville, CA",147773
1600000US0662980,"Ross town, CA",2338
1600000US0663050,"Rossmoor, CA",10625
1600000US0663106,"Rough and Ready, CA",905
1600000US0663134,"Round Mountain, CA",160
1600000US0663148,"Round Valley, CA",482
1600000US0663168,"Rouse, CA",1913
1600000US0663218,"Rowland Heights, CA",48231
1600000US0663302,"Rumsey, CA",91
1600000US0663316,"Running Springs, CA",5268
1600000US0663386,"Ruth, CA",254
1600000US0663400,"Rutherford, CA",115
1600000US0664000,"Sacramento, CA",524943
1600000US0664056,"Sage, CA",3370
1600000US0664140,"St. Helena, CA",5430
1600000US0664210,"Salida, CA",13886
1600000US0664224,"Salinas, CA",163542
1600000US0664252,"Salmon Creek, CA",111
1600000US0664294,"Salton , CA",5155
1600000US0664308,"Salton Sea Beach, CA",508
1600000US0664378,"Salyer, CA",389
1600000US0664392,"Samoa, CA",229
1600000US0664420,"San Andreas, CA",2994
1600000US0664434,"San Anselmo town, CA",12830
1600000US0664462,"San Antonio Heights, CA",3441
1600000US0664476,"San Ardo, CA",392
1600000US0665000,"San Bernardino, CA",222101
1600000US0665028,"San Bruno, CA",43908
1600000US0665042,"San Buenaventura (Ventura), CA",110763
1600000US0665070,"San Carlos, CA",30722
1600000US0665084,"San Clemente, CA",64293
1600000US0665112,"Sand , CA",325
1600000US0666000,"San Diego, CA",1386932
1600000US0666004,"San Diego Country Estates, CA",10395
1600000US0666070,"San Dimas, CA",34924
1600000US0666140,"San Fernando, CA",23946
1600000US0667000,"San Francisco, CA",873965
1600000US0667042,"San Gabriel, CA",39568
1600000US0667056,"Sanger, CA",26617
1600000US0667070,"San Geronimo, CA",510
1600000US0667112,"San Jacinto, CA",53898
1600000US0667126,"San Joaquin, CA",3701
1600000US0668000,"San Jose, CA",1013240
1600000US0668014,"San Juan Bautista, CA",2089
1600000US0668028,"San Juan Capistrano, CA",35196
1600000US0668084,"San Leandro, CA",91008
1600000US0668112,"San Lorenzo, CA",29581
1600000US0668140,"San Lucas, CA",324
1600000US0668154,"San Luis Obispo, CA",47063
1600000US0668196,"San Marcos, CA",94833
1600000US0668224,"San Marino, CA",12513
1600000US0668238,"San Martin, CA",7008
1600000US0668252,"San Mateo, CA",105661
1600000US0668263,"San Miguel  (Contra Costa County), CA",3591
1600000US0668266,"San Miguel  (San Luis Obispo County), CA",3172
1600000US0668294,"San Pablo, CA",32127
1600000US0668308,"San Pasqual, CA",2101
1600000US0668364,"San Rafael, CA",61271
1600000US0668378,"San Ramon, CA",84605
1600000US0668434,"San Simeon, CA",445
1600000US0669000,"Santa Ana, CA",310227
1600000US0669070,"Santa Barbara, CA",88665
1600000US0669084,"Santa Clara, CA",127647
1600000US0669088,"Santa Clarita, CA",228673
1600000US0669112,"Santa Cruz, CA",62956
1600000US0669154,"Santa Fe Springs, CA",19219
1600000US0669182,"Santa Margarita, CA",1291
1600000US0669196,"Santa Maria, CA",109707
1600000US0670000,"Santa Monica, CA",93076
